Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train Precision,Val Precision,Train Recall,Val Recall,Train F1,Val F1
15,0.10336044662572602,0.10309608571697026,0.9669248812979583,0.9693714000574741,0.9669248812979583,0.9693714000574741,0.9669181438771712,0.9663586318440789,0.9668932046776723,0.9668099856014121
16,0.1003959124630436,0.09727927394366513,0.9674239377235888,0.9699348898764787,0.9674239377235888,0.9699348898764787,0.9680402918139566,0.9679503126590194,0.9677107658660362,0.9679316491586172
17,0.10073892110364234,0.10296212699419509,0.9680874665036141,0.9703803737226978,0.9680874665036141,0.9703803737226978,0.9685107792829684,0.9662400360186519,0.9682911760167532,0.967131533180237
18,0.10132947880180275,0.11269424952721845,0.9695939472587718,0.9672921751582201,0.9695939472587718,0.9672921751582201,0.968811649507221,0.9638076114359155,0.9691647552673068,0.9641932087855507
19,0.10209683515131474,0.12019990066376825,0.9695824854082153,0.966268424134469,0.9695824854082153,0.966268424134469,0.9685450012011694,0.962532101231834,0.96903995433376,0.9628791752336661
20,0.0995693399293467,0.09112211623384307,0.969969459729764,0.9736661566826894,0.969969459729764,0.9736661566826894,0.9694454949929621,0.9702037182657444,0.9696933734601607,0.9709939999929218
21,0.09886711426673735,0.10225659067509696,0.9705883171322723,0.9705726231209569,0.9705883171322723,0.9705726231209569,0.9701216001757347,0.9677027178655843,0.9703384234085637,0.9681161419188982
22,0.10030964548957158,0.09664142690598965,0.9676005162881405,0.9726506322296651,0.9676005162881405,0.9726506322296651,0.9666510540479268,0.9689282080616627,0.9670916109532532,0.9697044500649425
23,0.10429074155523423,0.11872478264073531,0.9685890597891187,0.9685048213180264,0.9685890597891187,0.9685048213180264,0.9678696687962738,0.9637575914279124,0.968210564007584,0.9645193094162822
24,0.09821495677324686,0.09533080303420623,0.9709869083774774,0.972597121239205,0.9709869083774774,0.972597121239205,0.9696696830855138,0.9689282080616627,0.9702997936447875,0.9696897086504667
25,0.10515875104279752,0.11254557619880264,0.9658366718932307,0.9673421792782533,0.9658366718932307,0.9673421792782533,0.9651355811783161,0.9638076114359155,0.9654450352628523,0.9642121607103409
26,0.10076967963671431,0.11669485278738041,0.9699539583838916,0.9683011488234438,0.9699539583838916,0.9683011488234438,0.9684675858129939,0.9637575914279124,0.969156862361032,0.9644524315149824
27,0.10508796417134557,0.10081673322323088,0.9657738556899467,0.9705726231209569,0.9657738556899467,0.9705726231209569,0.9646823550491876,0.9677027178655843,0.9651829475534304,0.9681161419188982
28,0.10271812870385165,0.09191990432251866,0.9694467351359748,0.9737400302530254,0.9694467351359748,0.9737400302530254,0.9691358251505244,0.9702037182657444,0.9692755563996737,0.9710142895844496
29,0.102616843361249,0.10643006110331044,0.9665261169486081,0.9674696471979518,0.9665261169486081,0.9674696471979518,0.9662964942960439,0.9638761872533393,0.9664032645352548,0.964185331551152
30,0.10074824076938502,0.11147487217870851,0.9703122930419601,0.9674696471979518,0.9703122930419601,0.9674696471979518,0.9690084127497862,0.9638761872533393,0.9696282763415711,0.964185331551152
31,0.10190093449931195,0.11838219171234717,0.969888389080675,0.9656311830816782,0.969888389080675,0.9656311830816782,0.9690441440648623,0.962532101231834,0.9694484548305629,0.9625655038504769
32,0.10223493174194022,0.09969873334436367,0.9679415184690119,0.9705726231209569,0.9679415184690119,0.9705726231209569,0.9677771260807924,0.9677027178655843,0.9678428094378293,0.9681161419188982
33,0.10602177140560556,0.12344676329909514,0.9683968688469793,0.9648617531782094,0.9683968688469793,0.9648617531782094,0.9671778234809653,0.9613251668451761,0.9677393490417392,0.9612878466386559
34,0.10183309073104187,0.11255577012586097,0.9689507704369285,0.9674696471979518,0.9689507704369285,0.9674696471979518,0.9683499544907056,0.9638761872533393,0.9686353004701989,0.964185331551152
35,0.09678759346617029,0.09900182654382661,0.9705327569197588,0.972597121239205,0.9705327569197588,0.972597121239205,0.9698274991093478,0.9689282080616627,0.9701602712204942,0.9696897086504667
36,0.10494306783607983,0.10859667366215338,0.9696808663176673,0.9674696471979518,0.9696808663176673,0.9674696471979518,0.9690488775840623,0.9638761872533393,0.9693299525153074,0.964185331551152
37,0.09994083564688867,0.10148093325551599,0.9695715365575711,0.9705726231209569,0.9695715365575711,0.9705726231209569,0.9677379180137429,0.9677027178655843,0.9686030929355428,0.9681161419188982
38,0.10063403797276477,0.09431523955815162,0.9689948325492991,0.9704404355009586,0.9689948325492991,0.9704404355009586,0.9684384740738574,0.9676341420481605,0.9686955258957028,0.9681142769438672
39,0.10302537322004741,0.11364771092000107,0.9701601549619634,0.9683011488234438,0.9701601549619634,0.9683011488234438,0.9690752921989721,0.9637575914279124,0.969589579258298,0.9644524315149824
40,0.10132001895219722,0.10279711345598723,0.970329467612892,0.9705726231209569,0.970329467612892,0.9705726231209569,0.9701736431121117,0.9677027178655843,0.9702472713799359,0.9681161419188982
41,0.103310681512936,0.11262722893540437,0.9696685867158114,0.9674696471979518,0.9696685867158114,0.9674696471979518,0.9685892732645776,0.9638761872533393,0.9690942301252472,0.964185331551152
42,0.09747432564642836,0.08493621561986704,0.9685950460653638,0.9736661566826894,0.9685950460653638,0.9736661566826894,0.9686918083163464,0.9702037182657444,0.9686246022672759,0.9709939999929218
43,0.09702842476520132,0.11440847682145734,0.9693675659429798,0.9666804215725053,0.9693675659429798,0.9666804215725053,0.9683148347509787,0.9638761872533393,0.9688225519393064,0.9638192085187396
44,0.10147339045169189,0.10934583346048991,0.9707179643075969,0.9677478164483115,0.9707179643075969,0.9677478164483115,0.9692256495147316,0.9658293122533393,0.9698980604198901,0.9653568943156728
45,0.09988081950615062,0.10643628553953022,0.9681966732624242,0.9685434023417361,0.9681966732624242,0.9685434023417361,0.9676551050129413,0.965151697457421,0.9678915006227413,0.9655183170278269
46,0.09732460853782424,0.1063116865310197,0.9696105303882692,0.9685434023417361,0.9696105303882692,0.9685434023417361,0.9686629241292981,0.965151697457421,0.969112665266137,0.9655183170278269
47,0.10259471438389192,0.1010656525225689,0.969811903472406,0.9706327192748031,0.969811903472406,0.9706327192748031,0.9687223134993334,0.9683803326615026,0.9692478132969322,0.9683716837679972
48,0.10510423001734183,0.10220704652601853,0.969223355501907,0.9728068443109331,0.969223355501907,0.9728068443109331,0.9687183761030281,0.9689967838790865,0.9689546115627861,0.9696969097833728
49,0.10456386583044808,0.10751543981799234,0.9677335998198835,0.9695834807839758,0.9677335998198835,0.9695834807839758,0.9657002977755488,0.967104822457421,0.9666541804582549,0.9670564686864178
50,0.09568957358281663,0.10589379964706798,0.9714308396312049,0.9716752547210082,0.9714308396312049,0.9716752547210082,0.9700137828972695,0.9696558428655843,0.970689901775616,0.9696742991951002
51,0.0961196070953094,0.09764382724339764,0.9732421172043746,0.9717978706457094,0.9732421172043746,0.9717978706457094,0.9722783002912436,0.9690468038870896,0.9727371639974429,0.9694210211918788
52,0.1043334729731717,0.10526176856365055,0.9678809544088707,0.9705840462172804,0.9678809544088707,0.9705840462172804,0.9665788721530526,0.9663771876534994,0.9671941422750596,0.9670912416808892
53,0.10210338205178367,0.10439088327499728,0.970234454988474,0.9684996336063787,0.970234454988474,0.9684996336063787,0.970189084929901,0.965151697457421,0.9701960542268182,0.9655035591474963
54,0.09697411625467717,0.10418201530895506,0.9704410102103863,0.9713958981757222,0.9704410102103863,0.9713958981757222,0.9694603276413741,0.9675841220401573,0.9699284309269949,0.9683835523329807
55,0.09908116026286115,0.1092488302771623,0.9664237719925244,0.968553494375549,0.9664237719925244,0.968553494375549,0.9655331013854,0.9658293122533393,0.9659535212994523,0.9657382410900734
56,0.09857389121811758,0.09549558713721733,0.9677274006792176,0.9738223687639576,0.9677274006792176,0.9738223687639576,0.9671044250878605,0.9702722940831681,0.9673963633104992,0.9709945879234473
57,0.09731677676887905,0.10796362380885209,0.9695071237183406,0.968553494375549,0.9695071237183406,0.968553494375549,0.9693879249800779,0.9658293122533393,0.9694312207473408,0.9657382410900734
58,0.1019359818719169,0.09239889432986577,0.9717978065287951,0.9752664002664003,0.9717978065287951,0.9752664002664003,0.9712586522685539,0.9736195251126767,0.9715029130469438,0.9736026384942286
59,0.10469990711104363,0.09105836728122085,0.9680113588621893,0.9738758797544176,0.9680113588621893,0.9738758797544176,0.9670194412472888,0.9702722940831681,0.9674964827367731,0.9710093293379232
60,0.097756777939565,0.0940955535043031,0.9683109945796509,0.9714494091661823,0.9683109945796509,0.9714494091661823,0.9681208296585566,0.9675841220401573,0.968207980600392,0.9683982937474565
61,0.09521879952282031,0.114603678501832,0.969815027413064,0.9673522713120662,0.969815027413064,0.9673522713120662,0.9678903295999903,0.964485226231834,0.9687589732073144,0.9644320847725875
62,0.10016409656468858,0.0992450889510413,0.9681144698431416,0.9716530816607649,0.9681144698431416,0.9716530816607649,0.9663836787415271,0.967652697857581,0.9671975032437055,0.9684119249177364
63,0.10348668775739188,0.10077007724127422,0.9680188900814146,0.9724608886938377,0.9680188900814146,0.9724608886938377,0.9675126723076996,0.9695372470401573,0.967746901211628,0.969942355884431
64,0.10364840096457208,0.09523308750552435,0.9684341374161005,0.9738223687639576,0.9684341374161005,0.9738223687639576,0.9680538522400635,0.9702722940831681,0.9682332063773225,0.9709945879234473
65,0.09971026491690824,0.08519980237664034,0.971700530519896,0.9749652777777779,0.971700530519896,0.9749652777777779,0.9700328810577453,0.9715478042872496,0.9708253633819928,0.9723191688574302
66,0.10021911555544492,0.09704714091882731,0.9690655593651383,0.9705726231209569,0.9690655593651383,0.9705726231209569,0.9682411559406481,0.9677027178655843,0.9686345229589719,0.9681161419188982
67,0.10030367383931546,0.09173924219794571,0.9690825463975428,0.9738758797544176,0.9690825463975428,0.9738758797544176,0.9684940431502186,0.9702722940831681,0.9687626455111579,0.9710093293379232
68,0.09996172017913232,0.09569702852362146,0.970299654569204,0.9706780036945365,0.970299654569204,0.9706780036945365,0.9693559572351673,0.9683803326615026,0.9698068320989056,0.9683867356327253
69,0.10448794343330442,0.0890582629557078,0.9686597716871582,0.9740164002664004,0.9686597716871582,0.9740164002664004,0.9678364912960797,0.9722754390911712,0.9682365444380359,0.9722988221150353
70,0.08893369893206561,0.10729832173092291,0.9728284686736559,0.9677733039153877,0.9728284686736559,0.9677733039153877,0.9715280342791973,0.9658293122533393,0.9721394741592329,0.9653664780251332
71,0.10520267983938152,0.10579332371708006,0.9678776192563583,0.9693828231537976,0.9678776192563583,0.9693828231537976,0.9672552245368936,0.965033101631994,0.9675525829741215,0.9657850853634034
72,0.09888388400778492,0.09833071074293305,0.9709677541307397,0.9729005022457607,0.9709677541307397,0.9729005022457607,0.970779273976489,0.9709999288870896,0.9708643544940811,0.9709791784680808
73,0.10144992723585443,0.09163392577708389,0.970068256382737,0.972597121239205,0.970068256382737,0.972597121239205,0.9692984055957069,0.9689282080616627,0.9696574752026121,0.9696897086504667
74,0.09204526846990624,0.09540383991164465,0.9710149430129631,0.9719032512192889,0.9710149430129631,0.9719032512192889,0.9701099064080257,0.9697244186830081,0.9705422725750514,0.969691614905706
75,0.10169858856007774,0.1005284587930267,0.9671954401862345,0.9706780036945365,0.9671954401862345,0.9706780036945365,0.9660363681671479,0.9683803326615026,0.9665874524851605,0.9683867356327253
76,0.0982585792687345,0.09113448908707748,0.9711117809645475,0.9738758797544176,0.9711117809645475,0.9738758797544176,0.9704985201622922,0.9702722940831681,0.9707869538614387,0.9710093293379232
77,0.10139314159552784,0.11352911308252563,0.9700933331113244,0.9693621372159975,0.9700933331113244,0.9693621372159975,0.9689023995728739,0.9657107164279124,0.9694597156919481,0.9660098927480614
78,0.09890225160113991,0.11023102939361706,0.9702320919301004,0.9677478164483115,0.9702320919301004,0.9677478164483115,0.9702669350765001,0.9658293122533393,0.9702196114880584,0.9653568943156728
79,0.09514020659782468,0.10053693503141403,0.9708894481525616,0.9706327192748031,0.9708894481525616,0.9706327192748031,0.971238855154315,0.9683803326615026,0.9710334216150711,0.9683716837679972
80,0.10047656964471048,0.09893757921721165,0.9700331709727601,0.9713958981757222,0.9700331709727601,0.9713958981757222,0.9693796380181416,0.9675841220401573,0.9696860956501594,0.9683835523329807
81,0.10160882680855216,0.09409361901149775,0.9690311541282342,0.9718431550654427,0.9690311541282342,0.9718431550654427,0.96780351820215,0.9690468038870896,0.9683861295982656,0.9694360730566068
82,0.09948652380324424,0.09212838998064399,0.9682772025377995,0.9713958981757222,0.9682772025377995,0.9713958981757222,0.9670868714381315,0.9675841220401573,0.9676478170056833,0.9683835523329807
83,0.09480046542321748,0.09206636463447164,0.970053757120089,0.9729005022457607,0.970053757120089,0.9729005022457607,0.9684152834569186,0.9709999288870896,0.9691921473264579,0.9709791784680808
84,0.10036722282344039,0.10766489101418604,0.9678431440614372,0.9693828231537976,0.9678431440614372,0.9693828231537976,0.9662444045361915,0.965033101631994,0.9669745190499397,0.9657850853634034
85,0.094323797636923,0.10472110426053405,0.9698978495116368,0.9715815967861806,0.9698978495116368,0.9715815967861806,0.9692637110637876,0.9675841220401573,0.9695674974900489,0.968445277241412
86,0.09672122613150388,0.10043967806268483,0.9693880915751043,0.971809293742033,0.9693880915751043,0.971809293742033,0.9679728655823805,0.9677212736750047,0.9686302181318929,0.96839612095387
87,0.09709208239702151,0.10247044657201816,0.9698984285964412,0.9708087283087283,0.9698984285964412,0.9708087283087283,0.969669198619179,0.9684489084789263,0.969761788627133,0.9683613479593984
88,0.10212222954377215,0.08963239707130317,0.9691948508058128,0.9729270022430401,0.9691948508058128,0.9729270022430401,0.9681456297603026,0.9709999288870896,0.968619322821642,0.9709889825955282
89,0.10221839306796802,0.11859842168632895,0.9694865831039982,0.9695023718869266,0.9694865831039982,0.9695023718869266,0.9703938752953225,0.9651016774494178,0.969923653339122,0.9657585878324684
90,0.0860824437138248,0.11456549769112219,0.9740469743759963,0.968553494375549,0.9740469743759963,0.968553494375549,0.9729987333263233,0.9658293122533393,0.973497780848148,0.9657382410900734
91,0.10446973746404686,0.08827078233783443,0.9661668481998119,0.9750589357126055,0.9661668481998119,0.9750589357126055,0.9669168487311017,0.9735509492952529,0.9665128955637436,0.9735853136431449
92,0.09955194975903377,0.10198360241095845,0.9674249049776307,0.9713958981757222,0.9674249049776307,0.9713958981757222,0.967068862247344,0.9675841220401573,0.9672393708980509,0.9683835523329807
